Roll Angle (deg),Gz (deg/s)
44.988492026222495,-1.2579847674255782
44.98786108472932,-0.18928244795434748
44.98697569030293,-0.2656183279165782
44.98792235699563,0.28400000781148343
44.98795299312879,0.009190839947452574
44.98106250947871,-2.0671450950252246
44.97223818353625,-2.6472977827381787
44.96539859047281,-2.0518779190327785
44.96130708908801,-1.2274504154406862
44.95421304309136,-2.128213798995009
44.95205538399893,-0.6472977277277321
44.94877813200039,-0.9831755995615477
44.94819808109385,-0.17401527196190136
44.944513704402176,-1.1053130075011168
44.936758080779185,-2.326687086896809
44.93164876766156,-1.5327939352896092
44.929898233262264,-0.5251603197881628
44.93084489995497,0.28400000781148343
44.92588825859726,-1.4869924073122707
44.92256011601208,-0.9984427755539936
44.91765436524101,-1.4717252313198244
44.912341489776814,-1.5938626392593938
44.900870853328996,-3.441190934345379
44.890010903920874,-3.257984822436025
44.8812883591517,-2.616763430753286
44.88035207413866,-0.28088550390902434
44.87554810454088,-1.4411908793349322
44.866825559771705,-2.616763430753286
44.859273498495284,-2.2656183829270247
44.8529937018849,-1.8839389831158708
44.847222811140924,-1.7312672231914092
44.843283981516045,-1.1816488874633475
44.83903980837132,-1.2732519434180245
44.83688214927889,-0.6472977277277321
44.83080591501507,-1.822870279146086
44.82406810312491,-2.0213435670478863
44.82145242875271,-0.7847023116597476
44.82168662723243,0.07025954391723725
44.8201396551797,-0.46409161581837827
44.8202211818995,0.024458015939898693
44.82193120739183,0.5130076476981758
44.822572530564685,0.19239695185680653
44.81807390448675,-1.3495878233802554
44.81138698318323,-2.00607639105544
44.80495451481292,-1.929740511093209
44.79786046881627,-2.128213798995009
44.79203868748566,-1.7465343991838553
44.78921945076689,-0.8457710156295322
44.78304143532979,-1.8534046311309784
44.78174891621027,-0.3877557358561475
44.78300092642282,0.37560306376616037
44.78369314018232,0.20766412784925264
44.78331665162235,-0.11294656799211658
44.77612082445242,-2.1587481509799016
44.77238555717411,-1.120580183493563
44.77292509917368,0.16186259987191406
44.77153079888088,-0.41829008784103977
44.76774464101593,-1.1358473594860092
44.764721841950596,-0.9068397195993168
44.76083390291236,-1.1663817114709012
44.754045200435556,-2.0366107430403324
44.74333792278736,-3.212183294458686
44.735684080337656,-2.296152734911917
44.72731776967497,-2.509893198806163
44.725211001169185,-0.632030551735286
44.72513985612906,-0.021343512037439765
44.71977609007822,-1.6091298152518398
44.71598993221327,-1.1358473594860092
44.711491306135336,-1.3495878233802554
44.70628021184442,-1.5633282872745013
44.7008146646203,-1.6396641672367323
44.69377150921029,-2.112946623002563
44.69212275598428,-0.49462596780327056
44.690677565104835,-0.433557263833486
44.691878684730746,0.3603358877737141
44.689466572705115,-0.7236336076899629
44.68293232316152,-1.9602748630781015
44.674515121912194,-2.5251603747986096
44.6706780734606,-1.1511145354784553
44.6632786839441,-2.219816854949686
44.65725334026692,-1.8076031031536401
44.65417965061495,-0.922106895591763
44.65298891266871,-0.3572213838712552
44.65164550296255,-0.4030229118485936
44.654271559014425,0.7878168155622065
44.654098632801016,-0.05187786402233201
44.649600006723084,-1.3495878233802554
44.64535583357836,-1.2732519434180245
44.64380886152563,-0.46409161581837827
44.64302524827252,-0.2350839759316859
44.64621110077745,0.9557557514791143
44.64832825096291,0.6351450556377449
44.64779909064301,-0.15874809596945513
44.64655746211013,-0.3724885598637013
44.6456211770971,-0.28088550390902434
44.64305639331154,-0.7694351356673014
44.64008448483285,-0.8915725436068707
44.63431359408887,-1.7312672231914092
44.62533659638649,-2.693099310715517
44.617173848070365,-2.4488244948363787
44.61038514559356,-2.0366107430403324
44.60369822429004,-2.00607639105544
44.604594000396105,0.26873283181903723
44.60396305890293,-0.18928244795434748
44.59747969994598,-1.9450076870856552
44.59181059037529,-1.7007328712065168
44.58766819840385,-1.2427175914331323
44.583322244085835,-1.303786295402917
44.583149317872426,-0.05187786402233201
44.58221303285939,-0.28088550390902434
44.578121531474594,-1.2274504154406862
44.57799949584783,-0.03661068802988589
44.57665608614167,-0.4030229118485936
44.57699206579468,0.10079389590212949
44.58043237123282,1.032091631441345
44.58153170968544,0.3298015357888217
44.57937405059302,-0.6472977277277321
44.57472275275516,-1.3953893513575937
44.569867892570734,-1.4564580553273783
44.56287562774737,-2.097679447010117
44.55746097110988,-1.6243969912442862
44.55469262497776,-0.8305038396370861
44.54968509303341,-1.502259583304717
44.54600071634174,-1.1053130075011168
44.5460313524749,0.009190839947452574
44.54652000388783,0.14659542387946806
44.54726310823397,0.22293130384169876
44.5510596477786,1.1389618633884682
44.55256611092436,0.4519389437283913
44.55025578007201,-0.6930992557050706
44.54718209042004,-0.922106895591763
44.5472127265532,0.009190839947452574
44.54805761207262,0.253465655826591
44.549055169351966,0.29926718380392947
44.55320794300309,1.2458320953355912
44.55216987681678,-0.3114198558939167
44.55169160708352,-0.14348091997700893
44.55192580556324,0.07025954391723725
44.551294864070066,-0.18928244795434748
44.549747892017336,-0.46409161581837827
44.546419749432154,-0.9984427755539936
44.539580156368714,-2.0518779190327785
44.53248611037206,-2.128213798995009
44.527224125494506,-1.5785954632669477
44.523234405282984,-1.1969160634557936
44.524639087255466,0.4214045917434988
44.52014046117753,-1.3495878233802554
44.51823725501831,-0.5709618477655013
44.51470555008657,-1.0595114795237783
44.51544865443271,0.22293130384169876
44.51181516832768,-1.0900458315086705
44.51286361619367,0.3145343597963757
44.51340315819324,0.16186259987191406
44.51099104616761,-0.7236336076899629
44.506797763609526,-1.2579847674255782
44.501790231665176,-1.502259583304717
44.49449262332196,-2.189282502964794
44.49152071484327,-0.8915725436068707
44.4899228522039,-0.47935879181082436
44.48944458247064,-0.14348091997700893
44.4846915034595,-1.4259237033424863
44.48126157970104,-1.0289771275388861
44.47849323356892,-0.8305038396370861
44.48010147788796,0.4824732957132833
44.47656977295622,-1.0595114795237783
44.47400498917066,-0.7694351356673014
44.46955725367937,-1.334320647387809
44.46577109581442,-1.1358473594860092
44.457964581604784,-2.341954262889256
44.44842778744934,-2.861038246632425
44.442860459051936,-1.6701985192216244
44.44100814347936,-0.5556946717730552
44.43762911030754,-1.0137099515464398
44.43002615844448,-2.2808855589194708
44.42476417356692,-1.5785954632669477
44.42041821924891,-1.303786295402917
44.41586870258433,-1.3648549993727013
44.413151247038854,-0.8152366636446398
44.40717679394832,-1.7923359271611938
44.402372824350536,-1.4411908793349322
44.402149007550484,-0.06714504001477813
44.40309567424319,0.28400000781148343
44.40409323152254,0.29926718380392947
44.40600681936143,0.5740763516679604
44.406088346081226,0.024458015939898693
44.40047012709718,-1.6854656952140705
44.39485190811313,-1.6854656952140705
44.38674005038365,-2.433557318843932
44.378424630307606,-2.4946260228137174
44.37524915948235,-0.9526412475766551
44.37187012631053,-1.0137099515464398
44.365895673219995,-1.7923359271611938
44.365010278793605,-0.2656183279165782
44.3636159785008,-0.41829008784103977
44.365834909859544,0.6656794076226373
44.3683082941515,0.742015287584868
44.36823714911137,-0.021343512037439765
44.36373852303344,-1.3495878233802554
44.35974880282192,-1.1969160634557936
44.35703134727644,-0.8152366636446398
44.35828335748899,0.37560306376616037
44.36162188175385,1.0015572794564527
44.36277211079312,0.3450687117812679
44.360716232873976,-0.6167633757428398
44.359321932581175,-0.41829008784103977
44.35629913351584,-0.9068397195993168
44.35495572380968,-0.4030229118485936
44.35172936239778,-0.9679084235691015
44.345246003440835,-1.9450076870856552
44.33708325512471,-2.4488244948363787
44.32749557038263,-2.8763054226248705
44.319841727932925,-2.296152734911917
44.318294755880196,-0.46409161581837827
44.313847020388906,-1.334320647387809
44.30858503551135,-1.5785954632669477
44.303373941220435,-1.5633282872745013
44.3015725162345,-0.540427495780609
44.29727745250313,-1.2885191194104706
44.29730808863629,0.009190839947452574
44.29871277060877,0.4214045917434988
44.299455874954916,0.22293130384169876
44.29526259239683,-1.2579847674255782
44.286234704107805,-2.7083664867079635
44.27822462755161,-2.40302296685904
44.272148393287786,-1.822870279146086
44.26566503433084,-1.9450076870856552
44.26574656105063,0.024458015939898693
44.26725302419639,0.4519389437283913
44.26672386387649,-0.15874809596945513
44.26258147190505,-1.2427175914331323
44.260780046919116,-0.540427495780609
44.262133838304955,0.4061374157510526
44.263538520277436,0.4214045917434988
44.262296891744555,-0.3724885598637013
